county,year,sex,age_code,age_group,population
Narok,2022,male,05,5-9,117102.984375
Nyamira,2022,male,05,5-9,38036.796875
Nyandarua,2022,male,05,5-9,37156.31640625
Nyeri,2022,male,05,5-9,36837.4140625
Samburu,2022,male,05,5-9,30615.07421875
Siaya,2022,male,05,5-9,73532.625
TaitaTaveta,2022,male,05,5-9,20082.845703125
TanaRiver,2022,male,05,5-9,57946.6015625
Tharaka-Nithi,2022,male,05,5-9,18551.146484375
TransNzoia,2022,male,05,5-9,75169.140625
Turkana,2022,male,05,5-9,78561.984375
UasinGishu,2022,male,05,5-9,78739.03125
Vihiga,2022,male,05,5-9,37356.09765625
Wajir,2022,male,05,5-9,74598.1015625
WestPokot,2022,male,05,5-9,61144.99609375
Baringo,2022,male,10,10-14,52356.8515625
Bomet,2022,male,10,10-14,68253.3125
Bungoma,2022,male,10,10-14,159585.71875
Busia,2022,male,10,10-14,70929.0078125
Elgeyo-Marakwet,2022,male,10,10-14,30277.3046875
Embu,2022,male,10,10-14,36187.234375
Garissa,2022,male,10,10-14,93569.09375
HomaBay,2022,male,10,10-14,89958.765625
Isiolo,2022,male,10,10-14,29443.576171875
Kajiado,2022,male,10,10-14,78867.59375
Kakamega,2022,male,10,10-14,121600.484375
Kericho,2022,male,10,10-14,64804.90625
Kiambu,2022,male,10,10-14,129172.4921875
Kilifi,2022,male,10,10-14,111643.890625
Kirinyaga,2022,male,10,10-14,43618.5078125
Kisii,2022,male,10,10-14,95568.109375
Kisumu,2022,male,10,10-14,86727.7109375
Kitui,2022,male,10,10-14,87417.515625
Kwale,2022,male,10,10-14,69729.921875
Laikipia,2022,male,10,10-14,36008.8125
Lamu,2022,male,10,10-14,10796.404296875
Machakos,2022,male,10,10-14,90101.8203125
Makueni,2022,male,10,10-14,68670.4296875
Mandera,2022,male,10,10-14,82643.1875
Marsabit,2022,male,10,10-14,44282.65625
Meru,2022,male,10,10-14,97486.6484375
Migori,2022,male,10,10-14,96510.484375
Mombasa,2022,male,10,10-14,61556.53125
Murang'a,2022,male,10,10-14,58716.8125
Nairobi,2022,male,10,10-14,215756.5625
Nakuru,2022,male,10,10-14,152243.171875
Nandi,2022,male,10,10-14,65245.0390625
Narok,2022,male,10,10-14,104790.8359375
Nyamira,2022,male,10,10-14,44384.5
Nyandarua,2022,male,10,10-14,41013.1796875
Nyeri,2022,male,10,10-14,37630.73828125
Samburu,2022,male,10,10-14,28135.40234375
Siaya,2022,male,10,10-14,79904.484375
TaitaTaveta,2022,male,10,10-14,21122.6171875
TanaRiver,2022,male,10,10-14,51371.03125
Tharaka-Nithi,2022,male,10,10-14,20340.08203125
TransNzoia,2022,male,10,10-14,77609.0234375
Turkana,2022,male,10,10-14,78271.9375
UasinGishu,2022,male,10,10-14,79982.828125
Vihiga,2022,male,10,10-14,41494.875
Wajir,2022,male,10,10-14,76261.6953125
WestPokot,2022,male,10,10-14,53742.61328125
Baringo,2022,male,15,15-19,44679.859375
Bomet,2022,male,15,15-19,61301.625
Bungoma,2022,male,15,15-19,138756.21875
Busia,2022,male,15,15-19,63392.234375
Elgeyo-Marakwet,2022,male,15,15-19,27308.896484375
Embu,2022,male,15,15-19,36080.0390625
Garissa,2022,male,15,15-19,75673.578125
HomaBay,2022,male,15,15-19,72042.40625
Isiolo,2022,male,15,15-19,25733.322265625
Kajiado,2022,male,15,15-19,65116.46875
Kakamega,2022,male,15,15-19,105472.546875
Kericho,2022,male,15,15-19,58388.8046875
Kiambu,2022,male,15,15-19,122772.84375
Kilifi,2022,male,15,15-19,99434.2578125
Kirinyaga,2022,male,15,15-19,44470.06640625
Kisii,2022,male,15,15-19,77448.609375
Kisumu,2022,male,15,15-19,74421.0
Kitui,2022,male,15,15-19,80925.5625
Kwale,2022,male,15,15-19,57502.8671875
Laikipia,2022,male,15,15-19,32998.0546875
Lamu,2022,male,15,15-19,9544.05859375
Machakos,2022,male,15,15-19,84865.390625
Makueni,2022,male,15,15-19,66893.21875
Mandera,2022,male,15,15-19,65684.2421875
Marsabit,2022,male,15,15-19,39976.9375
Meru,2022,male,15,15-19,86479.78125
Migori,2022,male,15,15-19,76221.84375
Mombasa,2022,male,15,15-19,54360.1328125
Murang'a,2022,male,15,15-19,56944.7421875
Nairobi,2022,male,15,15-19,195991.234375
Nakuru,2022,male,15,15-19,139000.5625
Nandi,2022,male,15,15-19,59950.5703125
Narok,2022,male,15,15-19,79164.125
Nyamira,2022,male,15,15-19,35167.3359375
Nyandarua,2022,male,15,15-19,39769.26171875
Nyeri,2022,male,15,15-19,38260.7109375
Samburu,2022,male,15,15-19,23621.55078125
Siaya,2022,male,15,15-19,65779.90625
TaitaTaveta,2022,male,15,15-19,19719.73828125
TanaRiver,2022,male,15,15-19,38998.609375
Tharaka-Nithi,2022,male,15,15-19,18936.8828125
TransNzoia,2022,male,15,15-19,69014.328125
Turkana,2022,male,15,15-19,73723.6171875
UasinGishu,2022,male,15,15-19,75797.7109375
Vihiga,2022,male,15,15-19,37093.8984375
Wajir,2022,male,15,15-19,62809.203125
WestPokot,2022,male,15,15-19,41810.18359375
Baringo,2022,male,20,20-24,33529.44921875
Bomet,2022,male,20,20-24,43671.3515625
Bungoma,2022,male,20,20-24,86978.9296875
Busia,2022,male,20,20-24,40382.5859375
Elgeyo-Marakwet,2022,male,20,20-24,21733.650390625
Embu,2022,male,20,20-24,30572.796875
Garissa,2022,male,20,20-24,53923.6171875
HomaBay,2022,male,20,20-24,47474.8359375
Isiolo,2022,male,20,20-24,19242.7265625
Kajiado,2022,male,20,20-24,75125.734375
Kakamega,2022,male,20,20-24,65086.0546875
Kericho,2022,male,20,20-24,45581.87890625
Kiambu,2022,male,20,20-24,159245.96875
Kilifi,2022,male,20,20-24,75946.078125
Kirinyaga,2022,male,20,20-24,36110.4296875
Kisii,2022,male,20,20-24,49479.1484375
Kisumu,2022,male,20,20-24,59594.03125
Kitui,2022,male,20,20-24,47278.0234375
Kwale,2022,male,20,20-24,39761.23046875
Laikipia,2022,male,20,20-24,24651.66796875
Lamu,2022,male,20,20-24,8856.8642578125
Machakos,2022,male,20,20-24,81429.6875
Makueni,2022,male,20,20-24,45347.125
Mandera,2022,male,20,20-24,41526.859375
Marsabit,2022,male,20,20-24,29501.47265625
Meru,2022,male,20,20-24,71375.484375
Migori,2022,male,20,20-24,53412.0859375
Mombasa,2022,male,20,20-24,75805.015625
Murang'a,2022,male,20,20-24,41120.796875
Nairobi,2022,male,20,20-24,314178.28125
Nakuru,2022,male,20,20-24,125089.6953125
Nandi,2022,male,20,20-24,44298.01171875
Narok,2022,male,20,20-24,59808.7109375
Nyamira,2022,male,20,20-24,20805.7421875
Nyandarua,2022,male,20,20-24,25903.54296875
Nyeri,2022,male,20,20-24,31453.16796875
Samburu,2022,male,20,20-24,17592.423828125
Siaya,2022,male,20,20-24,42124.390625
TaitaTaveta,2022,male,20,20-24,16892.625
TanaRiver,2022,male,20,20-24,31031.94921875
Tharaka-Nithi,2022,male,20,20-24,13908.58984375
TransNzoia,2022,male,20,20-24,46282.71875
Turkana,2022,male,20,20-24,58419.62109375
UasinGishu,2022,male,20,20-24,73081.0546875
Vihiga,2022,male,20,20-24,21780.689453125
Wajir,2022,male,20,20-24,38523.9765625
WestPokot,2022,male,20,20-24,31368.3828125
Baringo,2022,male,25,25-29,24185.41796875
Bomet,2022,male,25,25-29,34006.2734375
Bungoma,2022,male,25,25-29,62371.15625
Busia,2022,male,25,25-29,28152.17578125
Elgeyo-Marakwet,2022,male,25,25-29,16002.9853515625
Embu,2022,male,25,25-29,25723.931640625
Garissa,2022,male,25,25-29,34368.73828125
HomaBay,2022,male,25,25-29,34832.1484375
Isiolo,2022,male,25,25-29,15366.3740234375
Kajiado,2022,male,25,25-29,75341.2421875
Kakamega,2022,male,25,25-29,45368.0390625
Kericho,2022,male,25,25-29,37784.296875
Kiambu,2022,male,25,25-29,154136.421875
Kilifi,2022,male,25,25-29,59217.23828125
Kirinyaga,2022,male,25,25-29,30894.33203125
Kisii,2022,male,25,25-29,40872.7265625
Kisumu,2022,male,25,25-29,49947.62109375
Kitui,2022,male,25,25-29,32914.3359375
Kwale,2022,male,25,25-29,33043.30078125
Laikipia,2022,male,25,25-29,20368.8671875
Lamu,2022,male,25,25-29,7811.263671875
Machakos,2022,male,25,25-29,72773.8203125
Makueni,2022,male,25,25-29,34696.46875
Mandera,2022,male,25,25-29,29571.6171875
Marsabit,2022,male,25,25-29,23240.97265625
Meru,2022,male,25,25-29,59811.64453125
Migori,2022,male,25,25-29,41091.671875
Mombasa,2022,male,25,25-29,80438.296875
Murang'a,2022,male,25,25-29,32989.33203125
Nairobi,2022,male,25,25-29,346613.9375
Nakuru,2022,male,25,25-29,101003.515625
Nandi,2022,male,25,25-29,33913.43359375
Narok,2022,male,25,25-29,47661.8984375
Nyamira,2022,male,25,25-29,17596.548828125
Nyandarua,2022,male,25,25-29,19340.53515625
Nyeri,2022,male,25,25-29,24711.0390625
Samburu,2022,male,25,25-29,13090.73046875
Siaya,2022,male,25,25-29,32023.75
TaitaTaveta,2022,male,25,25-29,14726.423828125
TanaRiver,2022,male,25,25-29,23098.328125
Tharaka-Nithi,2022,male,25,25-29,11339.904296875
TransNzoia,2022,male,25,25-29,34632.1875
Turkana,2022,male,25,25-29,42925.140625
UasinGishu,2022,male,25,25-29,59656.66796875
Vihiga,2022,male,25,25-29,14673.9921875
Wajir,2022,male,25,25-29,29977.8984375
WestPokot,2022,male,25,25-29,24225.2734375
Baringo,2022,male,30,30-34,20438.890625
Bomet,2022,male,30,30-34,31819.80078125
Bungoma,2022,male,30,30-34,59008.78125
Busia,2022,male,30,30-34,26502.693359375
Elgeyo-Marakwet,2022,male,30,30-34,13662.66015625
Embu,2022,male,30,30-34,25816.546875
Garissa,2022,male,30,30-34,28093.53515625
HomaBay,2022,male,30,30-34,33184.93359375
Isiolo,2022,male,30,30-34,13956.9541015625
Kajiado,2022,male,30,30-34,67031.8203125
Kakamega,2022,male,30,30-34,45267.28515625
Kericho,2022,male,30,30-34,35588.5859375
Kiambu,2022,male,30,30-34,138993.96875
Kilifi,2022,male,30,30-34,47871.48046875
Kirinyaga,2022,male,30,30-34,36296.04296875
Kisii,2022,male,30,30-34,40594.296875
Kisumu,2022,male,30,30-34,47350.140625
Kitui,2022,male,30,30-34,31958.361328125
Kwale,2022,male,30,30-34,28927.732421875
Laikipia,2022,male,30,30-34,20125.6171875
Lamu,2022,male,30,30-34,6778.02587890625
Machakos,2022,male,30,30-34,69489.3203125
Makueni,2022,male,30,30-34,33685.765625
Mandera,2022,male,30,30-34,24580.71875
Marsabit,2022,male,30,30-34,18418.05078125
Meru,2022,male,30,30-34,60632.328125
Migori,2022,male,30,30-34,37076.36328125
Mombasa,2022,male,30,30-34,70613.890625
Murang'a,2022,male,30,30-34,36654.46484375
Nairobi,2022,male,30,30-34,307103.40625
Nakuru,2022,male,30,30-34,94747.09375
Nandi,2022,male,30,30-34,33227.765625
Narok,2022,male,30,30-34,43158.16015625
Nyamira,2022,male,30,30-34,18397.74609375
Nyandarua,2022,male,30,30-34,20233.1953125
Nyeri,2022,male,30,30-34,26966.400390625
Samburu,2022,male,30,30-34,10001.7802734375
Siaya,2022,male,30,30-34,32354.232421875
TaitaTaveta,2022,male,30,30-34,14332.6796875
TanaRiver,2022,male,30,30-34,18734.515625
Tharaka-Nithi,2022,male,30,30-34,11619.201171875
TransNzoia,2022,male,30,30-34,32800.2890625
Turkana,2022,male,30,30-34,30859.861328125
UasinGishu,2022,male,30,30-34,51939.359375
Vihiga,2022,male,30,30-34,14931.830078125
Wajir,2022,male,30,30-34,26197.9375
WestPokot,2022,male,30,30-34,20449.279296875
Baringo,2022,male,35,35-39,16699.12890625
Bomet,2022,male,35,35-39,26144.845703125
Bungoma,2022,male,35,35-39,49892.21484375
Busia,2022,male,35,35-39,23305.140625
Elgeyo-Marakwet,2022,male,35,35-39,11482.6171875
Embu,2022,male,35,35-39,25972.33203125
Garissa,2022,male,35,35-39,22934.86328125
HomaBay,2022,male,35,35-39,29350.376953125
Isiolo,2022,male,35,35-39,10821.7958984375
Kajiado,2022,male,35,35-39,54794.26953125
Kakamega,2022,male,35,35-39,40351.6953125
Kericho,2022,male,35,35-39,29004.994140625
Kiambu,2022,male,35,35-39,120116.4765625
Kilifi,2022,male,35,35-39,38972.94140625
Kirinyaga,2022,male,35,35-39,40300.60546875
Kisii,2022,male,35,35-39,34198.10546875
Kisumu,2022,male,35,35-39,41009.55859375
Kitui,2022,male,35,35-39,29683.548828125
Kwale,2022,male,35,35-39,24548.046875
Laikipia,2022,male,35,35-39,19026.787109375
Lamu,2022,male,35,35-39,5583.005859375
Machakos,2022,male,35,35-39,64234.5
Makueni,2022,male,35,35-39,32068.49609375
Mandera,2022,male,35,35-39,16758.58984375
Marsabit,2022,male,35,35-39,12922.40625
Meru,2022,male,35,35-39,60791.91796875
Migori,2022,male,35,35-39,30437.166015625
Mombasa,2022,male,35,35-39,58747.46875
Murang'a,2022,male,35,35-39,38616.9609375
Nairobi,2022,male,35,35-39,243557.15625
Nakuru,2022,male,35,35-39,83263.8125
Nandi,2022,male,35,35-39,28465.109375
Narok,2022,male,35,35-39,34345.5078125
Nyamira,2022,male,35,35-39,16410.43359375
Nyandarua,2022,male,35,35-39,20764.92578125
Nyeri,2022,male,35,35-39,28577.775390625
Samburu,2022,male,35,35-39,6929.798828125
Siaya,2022,male,35,35-39,28939.376953125
TaitaTaveta,2022,male,35,35-39,13862.083984375
TanaRiver,2022,male,35,35-39,16239.029296875
Tharaka-Nithi,2022,male,35,35-39,11388.0859375
TransNzoia,2022,male,35,35-39,28550.08203125
Turkana,2022,male,35,35-39,23278.47265625
UasinGishu,2022,male,35,35-39,44106.44921875
Vihiga,2022,male,35,35-39,14432.3828125
Wajir,2022,male,35,35-39,19500.46484375
WestPokot,2022,male,35,35-39,14660.220703125
Baringo,2022,male,40,40-44,13428.736328125
Bomet,2022,male,40,40-44,21031.19921875
Bungoma,2022,male,40,40-44,42207.0859375
Busia,2022,male,40,40-44,19159.736328125
Elgeyo-Marakwet,2022,male,40,40-44,9362.388671875
Embu,2022,male,40,40-44,21323.169921875
Garissa,2022,male,40,40-44,23809.4140625
HomaBay,2022,male,40,40-44,22935.078125
Isiolo,2022,male,40,40-44,8345.4453125
Kajiado,2022,male,40,40-44,38834.83984375
Kakamega,2022,male,40,40-44,34414.94921875
Kericho,2022,male,40,40-44,23549.24609375
Kiambu,2022,male,40,40-44,91454.921875
Kilifi,2022,male,40,40-44,34324.01953125
Kirinyaga,2022,male,40,40-44,33686.6015625
Kisii,2022,male,40,40-44,28462.763671875
Kisumu,2022,male,40,40-44,30999.99609375
Kitui,2022,male,40,40-44,25767.466796875
Kwale,2022,male,40,40-44,21744.66015625
Laikipia,2022,male,40,40-44,15742.880859375
Lamu,2022,male,40,40-44,4768.3232421875
Machakos,2022,male,40,40-44,50922.0859375
Makueni,2022,male,40,40-44,26918.525390625
Mandera,2022,male,40,40-44,16499.072265625
Marsabit,2022,male,40,40-44,11150.310546875
Meru,2022,male,40,40-44,48739.28125
Migori,2022,male,40,40-44,23663.57421875
Mombasa,2022,male,40,40-44,46962.91796875
Murang'a,2022,male,40,40-44,33873.6953125
Nairobi,2022,male,40,40-44,174724.46875
Nakuru,2022,male,40,40-44,66849.390625
Nandi,2022,male,40,40-44,23634.65625
Narok,2022,male,40,40-44,27252.787109375
Nyamira,2022,male,40,40-44,14208.2265625
Nyandarua,2022,male,40,40-44,17750.7890625
Nyeri,2022,male,40,40-44,24829.091796875
Samburu,2022,male,40,40-44,6464.23046875
Siaya,2022,male,40,40-44,22719.4609375
TaitaTaveta,2022,male,40,40-44,11419.8544921875
TanaRiver,2022,male,40,40-44,13629.220703125
Tharaka-Nithi,2022,male,40,40-44,9603.3154296875
TransNzoia,2022,male,40,40-44,24179.41015625
Turkana,2022,male,40,40-44,18870.1640625
UasinGishu,2022,male,40,40-44,34715.859375
Vihiga,2022,male,40,40-44,12617.1640625
Wajir,2022,male,40,40-44,18924.09375
WestPokot,2022,male,40,40-44,12131.181640625
Baringo,2022,male,45,45-49,11497.9189453125
Bomet,2022,male,45,45-49,18423.35546875
Bungoma,2022,male,45,45-49,35331.015625
Busia,2022,male,45,45-49,14680.3984375
Elgeyo-Marakwet,2022,male,45,45-49,8321.6982421875
Embu,2022,male,45,45-49,17763.0859375
Garissa,2022,male,45,45-49,14632.5771484375
HomaBay,2022,male,45,45-49,15680.7158203125
Isiolo,2022,male,45,45-49,5795.19677734375
Kajiado,2022,male,45,45-49,30680.380859375
Kakamega,2022,male,45,45-49,27658.67578125
Kericho,2022,male,45,45-49,19800.20703125
Kiambu,2022,male,45,45-49,72913.40625
Kilifi,2022,male,45,45-49,28362.142578125
Kirinyaga,2022,male,45,45-49,28631.1171875
Kisii,2022,male,45,45-49,22811.16015625
Kisumu,2022,male,45,45-49,21070.1875
Kitui,2022,male,45,45-49,23516.478515625
Kwale,2022,male,45,45-49,17775.3046875
Laikipia,2022,male,45,45-49,13124.8515625
Lamu,2022,male,45,45-49,4018.27587890625
Machakos,2022,male,45,45-49,41255.9765625
Makueni,2022,male,45,45-49,24377.31640625
Mandera,2022,male,45,45-49,9521.046875
Marsabit,2022,male,45,45-49,7728.6630859375
Meru,2022,male,45,45-49,38828.19140625
Migori,2022,male,45,45-49,17695.591796875
Mombasa,2022,male,45,45-49,36141.8203125
Murang'a,2022,male,45,45-49,30312.91015625
Nairobi,2022,male,45,45-49,127079.1640625
Nakuru,2022,male,45,45-49,54713.0390625
Nandi,2022,male,45,45-49,19725.349609375
Narok,2022,male,45,45-49,22727.626953125
Nyamira,2022,male,45,45-49,11631.421875
Nyandarua,2022,male,45,45-49,16184.861328125
Nyeri,2022,male,45,45-49,22673.54296875
Samburu,2022,male,45,45-49,5050.00048828125
Siaya,2022,male,45,45-49,16467.091796875
TaitaTaveta,2022,male,45,45-49,9854.6162109375
TanaRiver,2022,male,45,45-49,10504.6884765625
Tharaka-Nithi,2022,male,45,45-49,8751.64453125
TransNzoia,2022,male,45,45-49,18955.521484375
Turkana,2022,male,45,45-49,13539.669921875
UasinGishu,2022,male,45,45-49,27991.759765625
Vihiga,2022,male,45,45-49,10888.33203125
Wajir,2022,male,45,45-49,10748.7431640625
WestPokot,2022,male,45,45-49,10762.6884765625
Baringo,2022,male,50,50-54,9038.080078125
Bomet,2022,male,50,50-54,11762.638671875
Bungoma,2022,male,50,50-54,28115.369140625
Busia,2022,male,50,50-54,12884.771484375
Elgeyo-Marakwet,2022,male,50,50-54,5599.556640625
Embu,2022,male,50,50-54,15033.82421875
Garissa,2022,male,50,50-54,16222.8173828125
HomaBay,2022,male,50,50-54,12173.912109375
Isiolo,2022,male,50,50-54,5070.0205078125
Kajiado,2022,male,50,50-54,23044.10546875
Kakamega,2022,male,50,50-54,23760.3203125
Kericho,2022,male,50,50-54,13031.369140625
Kiambu,2022,male,50,50-54,57253.21875
Kilifi,2022,male,50,50-54,22749.42578125
Kirinyaga,2022,male,50,50-54,25779.130859375
Kisii,2022,male,50,50-54,17495.05859375
Kisumu,2022,male,50,50-54,16346.8935546875
Kitui,2022,male,50,50-54,18687.283203125
Kwale,2022,male,50,50-54,13959.0078125
Laikipia,2022,male,50,50-54,11474.9248046875
Lamu,2022,male,50,50-54,3148.82177734375
Machakos,2022,male,50,50-54,31294.25
Makueni,2022,male,50,50-54,19111.40625
Mandera,2022,male,50,50-54,9038.6318359375
Marsabit,2022,male,50,50-54,7319.541015625
Meru,2022,male,50,50-54,29436.697265625
Migori,2022,male,50,50-54,13107.7822265625
Mombasa,2022,male,50,50-54,25323.1953125
Murang'a,2022,male,50,50-54,25806.330078125
Nairobi,2022,male,50,50-54,90270.0625
Nakuru,2022,male,50,50-54,41861.5546875
Nandi,2022,male,50,50-54,14526.623046875
Narok,2022,male,50,50-54,16561.201171875
Nyamira,2022,male,50,50-54,9139.626953125
Nyandarua,2022,male,50,50-54,14618.5625
Nyeri,2022,male,50,50-54,21128.919921875
Samburu,2022,male,50,50-54,3548.1953125
Siaya,2022,male,50,50-54,14115.962890625
TaitaTaveta,2022,male,50,50-54,8292.509765625
TanaRiver,2022,male,50,50-54,9047.30078125
Tharaka-Nithi,2022,male,50,50-54,6829.71826171875
TransNzoia,2022,male,50,50-54,15239.3916015625
Turkana,2022,male,50,50-54,10904.203125
UasinGishu,2022,male,50,50-54,20115.228515625
Vihiga,2022,male,50,50-54,9837.927734375
Wajir,2022,male,50,50-54,11118.5908203125
WestPokot,2022,male,50,50-54,7823.9248046875
Baringo,2022,male,55,55-59,7002.5419921875
Bomet,2022,male,55,55-59,9726.4140625
Bungoma,2022,male,55,55-59,24650.80078125
Busia,2022,male,55,55-59,10962.1513671875
Elgeyo-Marakwet,2022,male,55,55-59,5029.916015625
Embu,2022,male,55,55-59,12461.5830078125
Garissa,2022,male,55,55-59,7268.8330078125
HomaBay,2022,male,55,55-59,10897.048828125
Isiolo,2022,male,55,55-59,3700.312744140625
Kajiado,2022,male,55,55-59,14206.0078125
Kakamega,2022,male,55,55-59,20328.501953125
Kericho,2022,male,55,55-59,11034.7607421875
Kiambu,2022,male,55,55-59,38766.97265625
Kilifi,2022,male,55,55-59,16987.7109375
Kirinyaga,2022,male,55,55-59,19912.5390625
Kisii,2022,male,55,55-59,19117.919921875
Kisumu,2022,male,55,55-59,13141.427734375
Kitui,2022,male,55,55-59,14943.802734375
Kwale,2022,male,55,55-59,10390.783203125
Laikipia,2022,male,55,55-59,8696.9814453125
Lamu,2022,male,55,55-59,2418.35791015625
Machakos,2022,male,55,55-59,24540.9140625
Makueni,2022,male,55,55-59,15124.40234375
Mandera,2022,male,55,55-59,4915.22509765625
Marsabit,2022,male,55,55-59,4673.158203125
Meru,2022,male,55,55-59,24373.693359375
Migori,2022,male,55,55-59,10457.330078125
Mombasa,2022,male,55,55-59,16340.337890625
Murang'a,2022,male,55,55-59,21452.7734375
Nairobi,2022,male,55,55-59,56159.77734375
Nakuru,2022,male,55,55-59,30334.14453125
Nandi,2022,male,55,55-59,11641.73828125
Narok,2022,male,55,55-59,11514.720703125
Nyamira,2022,male,55,55-59,9935.65234375
Nyandarua,2022,male,55,55-59,11218.03515625
Nyeri,2022,male,55,55-59,16485.51953125
Samburu,2022,male,55,55-59,2611.944580078125
Siaya,2022,male,55,55-59,11893.251953125
TaitaTaveta,2022,male,55,55-59,6254.1298828125
TanaRiver,2022,male,55,55-59,6512.3916015625
